text,label
"Ce film dégage une véritable poésie, le tout avec des couleurs incroyables. L'univers et l'esthétique si singulière de Tomi Ungerer est ici parfaitement honorée!!",1
"Cette suite, je l'ai vue juste après le premier, pour rester dans le bain. Et pour tout dire, il se passe encore moins de choses que dans le premier opus. Le début du film est d'un ennui consternant. Même si la trame principale est toujours autant originale, le début ne donne pas envie de regarder la suite, malgré le bon jeu des acteurs principaux. On nous montre des séquences de nuit particulièrement inutiles, car il ne se passe rien. Mais rien du tout. A partir de la moitié du film, c'est là que le film commence vraiment à être intéréssant. Mais souvent, ces séquences de nuit sont trop courtes et elles sont suivies de scènes où les personnages bavardent, cela devient parfois lassant. Lerythme n'est pas aussi bien respecté que dans le premier. Certes certaines scènes font plus flipper que dans le premier, et la tension est à son maximum, mais ça ne suffit pas à combler le vide du début, extrêmement ennuyant, et des quelques scènes bavardes, parfois inutiles à l'histoire. Le film tire tout son intérêt seulement à la fin, dans la dernière demi-heure. Encore plus décevant que le premier.",0
"Pour ceux qui aiment le Billy Zane de Titanic, et pour ceux qui aiment les bons thriller haletants, n'allez pas voir le film. Tout simplement. Pourtant l'idee originale et le dénouement du scénario aurait pu valoir un film correct mais y'a rien, c'est plat, lent, filmé comme un téléfilm de série B et en + le réalisateur a rajouté une histoire d'amour d'un mélo de bas étage..... DECEVANT",0
"""The Prodigies"" est un de ces films qui restent gravés dans mon esprit !!! Avec un style graphique bien à lui (peut être un peux vieux pour certain) et une 3D interressante ... le film à également un bon scénario, une bonne réalisation et de (très) bonnes musiques ! Malheureusement le film est violent, très violent ! ... par exemple la scène du ""viol"" (à Central Park) est très ""dure"" ou en encore la scène d'ouverture quand le père frape son fils ... Mais ormi cel a c'est un très bon film à conséiller à tout ceux qui cherchent un film d'animation unique en son genre (mais à déconsiller aux plus jeunes ...) !",1
"Bien que ce film est censé donner un ton d'humour dans un univers viking, j'ai pas du tout accroché, l'acteur Tim Robbins est également présent pour le rôle d'Erik et rien de bon non plus, puisque il est si plat dans son interprétation, il m'a l'air bien de supporter à mal ce long métrage. Tout ça est bien ennuyeux, mais surtout sans saveur et on se retrouve bien seul dans cette aventure nordique.",0
Un film à Oscars relativement classique mais porté par un grand casting et toujours assez prenant par son sujet très fort et une enquête traitée avec rythme.,1
Film sans aucun intérêt ennui maximum Rythme des dialogues mous et lents Je déconseille de voir ce film Même Juliette Binoche ne sauve pas le film,0
nul,0
"Un énorme navet complètement fauché, absolument tout est à jeter, c'est incroyable ... ""Ghoulies"" surfe sur la vague des mini-monstres après ""Gremlins"" et avant ""Critters"", mais là les créatures sont en tout point ridicules et horriblement mal faite, ce qui est d'ailleurs sidérant c'est que c'est le spécialiste des FX Stan Wilson qui est aux commandes des artifices, à qui on doit ceux de ""The Thing"", ""Aliens, le retour"" ou ""Predator"", rien que ça ... L'introduction du film est une des plus mauvaises qu'il m'a été donné de voir, on voit dès les premiers plans les marionnettes poilues en gros plan sans aucune pseudo subtilité pour correctement les mettre en scène, je me suis même demandé si la version divx que j'avais n'était pas mal ripée, mais en fait non c'est bien le début du film, ohlala ... Et puis tout le reste c'est une succession de clichés, de kitsch, de dialogues complètement moisis (""qu'arrive t-il à tes yeux ?; Ça c'est un signe, c'est la puissance !"" Euh ok --'), de personnages au delà de la caricature, de situations ne cherchant même pas le second degré et un final archi mauvais. On pourrait presque qualifier ""Ghoulies"" de chef d'œuvre de nullité ultime faisant limite passer Ed Wood pour un génie du genre.",0
vraiment nul d'un ennui total des muscle de la baston a 2 bale une jolie fille voila a quoi se résume se film a éviter d'urgence au secoure plus de genre de film comme sa,0
"Un très beau film porté par la magnifique Romy schneider! Son dernier role, elle mourut quelques temps apres...",1
"Une bonne comédie française, rythmée avec une musique assez entrainante et sympathique. Un excellent rouve et jugnot. Taglioni l'est peut-être un peu moins, mais tout reste plus qu'honnorable. J'ai personnellement trouvé le scénario très bien fait, avec des dialogues bien adaptés. Petite apparition de François Levantal, qui est extraordinaire, surtout quand il sent la chair brulée. Un film à voir, et à revoir ! (Contrairement a beaucoup, je ne trouve pas que le sang soit vraiment au rendez-vous... le singe ne montre aucune trace de sang, tout comme le pirate mort en duel contre jugnot).",1
lamentable ! ce film fait vraiment pitié sur tous les plans A éviter,0
"LES SAISONS DE L'AMOUR. Rien d'intéressant sous les pinceaux des fréres Larieu, ni même sous la couette du quatuor amoureux.",0
"Bébert se perd dans un grand magasin, puis dans un train, les adultes sont à sa recherche ; il veut un feu d’artifice. C’est le succès de petit Gibus dans « la guerre des boutons » qui a du donner à Yves Robert l’idée de le réemployer. Il est cependant déjà un peu moins naturel, un peu plus acteur, donc moins intéressant. Autour de lui des personnages falots, pas toujours bien interprétés, et le tout plongé dans un scénario d’une pauvreté critique. On retrouve donc une série de scénettes soit ridicules, soit convenues, soit d’une grande lourdeur, soit sans intérêt aucun. Ici, le seul exploit d’Yves Robert, c’est de rendre interminable un film court. A éviter absolument pour les plus de dix ans, les autres jugeront par eux-mêmes.",0
"Je peux passer outre généralement des effets spéciaux moyens, voire même limites, seulement en compensation j'attends énormément du jeu des acteurs et du scénario. Je vous laisse amplement deviner ce qu'il en est de tout cela après avoir réussi (!) à regarder le film jusqu'au bout. Des téléfilms sont même mieux réalisés que cela (comme les Masters of Horror), c'est dire...",0
Pour les personnes qui aime les films d'horeur ils se diront dommage il y a pas de sang ou sa fait pas peur mais regarder se film il y a une véritable histoire qui raconte quelque chose pour une fois !,1
"Ce film n'est finalement qu'un succédané du ""Candyman"" auquel il n'arrive pas à la cheville. Tout cela sonne comme du déjà-vu maintes fois dans les productions horrifiques de ce genre et commence à tourner en rond dès le milieu du métrage. C'est dommage car l'idée était bonne mais elle se trouve carrément mal exploitée à l'écran. Par ailleurs, le croquemitaine au look sympathique n'est que très peu visible, tout comme son canidé très mal fait, au même titre que l'ensemble des CGI, assez médiocres il faut bien l'avouer. Je m'en vais de ce pas visionner ""Jeepers creepers"", autrement plus flippant et moins prévisible !",0
deja parce que j'adore le cinema asiatique et ensuite parce que ce film est tres bien fait et en phase avec l'air du temps ou le technologique prime sur l'analogique et le virtuel sur le vecu.,1
"Court métrage plus que long. Sujet intéressant mais traitement fainéant, peu de dialogues et au moment où le sujet semble commencer à être abordé, le film se termine.",0
"Comancheria entre directement en tête de mon top film de 2016 ! Quel film ! Tout sonne tellement juste. C'est si bien réalisé, si bien écrit. Le scénariste est le même que pour Sicario et ça se sent. Tout fonctionne, tout est parfait. Dans cette histoire, on suit deux frères qui s'improvisent braqueurs de banques dans le Texas. Ils sont traqués par deux rangers, dont un joué par le vétéran Jeff Bridges qui crève juste l'écran avec son accent à couper au couteau et ses vannes racistes incessantes envers sont coéquipier mi indien mi mexicain. Et malgré cela, on ne peut que aimer ce personnage, on ne peut que rire à ses blagues pourries. Comme l'auteur parvient à faire le tour de force de nous faire apprécier les deux frères losers braqueurs de leur état. C'est là où le film est génial, c'est qu'il n'est pas manichéen. Tous les personnages ont leurs qualités et leurs défauts, leurs forces et leurs faiblesses, de la grandeur et de la vilenie. Le Némésis désigné semble être le monde de la finance et plus particulièrement les banques mais c'est plus compliqué que ça, puisque le portrait des personnages est aussi sans concession, on connait certes leurs motivations mais cela n'absout pas tous leurs actes. Les trois quarts du films se déroulent dans une ambiance presque bon enfant dans ce Texas si particulier, avant que la violence ne prenne ses droits (ah le port d'armes généralisé), que les actes des protagonistes n'aient des conséquences terribles. Personne ne ressort indemne de cette histoire, surtout pas le spectateur. Une grande réussite.",1
"Vous allez vivre l'impact de la science de la rue, c'est le message du début du film. C'est clair que Mario Van Peebles nous la fait vivre ! Il a beaucoup insisté sur les ravages du crack et la guerre des gangs dans la communauté de Harlem, dans les années 80/90. En plus, l'intrigue policière est très bien menée, avec Ice-T et Wesley Snipes, tous les deux brillants dans leur rôle. Bien joué !",1
"Un film bouleversant, déchirant !!! les acteurs sont tous criants de vérité, un scénario inspiré d'un fait réel qui nous fait tous nous interroger sur le droit à une seconde chance. A voir absolument !!!",1
"Un film bourré de clichés, mal joué, prévisible, avec des tentatives vaines de rendre complexes ses personnages, ça sonne tout à fait artificiel... à ne pas voir !",0
"C'est probablement le film le plus connu de Gregory La Cava, petit maître un peu oublié ou snobé de la comédie américaine. Mon Homme Godfrey est un film très caustique dans sa peinture d'une haute société qui se vautre dans des divertissements indécents et immoraux, et qui se croit tout permis. En matière de critique sociale, le réalisateur y va de bon coeur mais avec élégance, via des dialogues ciselés et parfois cinglants, où affleurent de-ci de-là quelques touches absurdes franchement réjouissantes. Il épingle la bêtise, la grossièreté ou la méchanceté des membres d'une insupportable famille de têtes-à-claques, tout en levant progressivement le mystère sur l'identité de ce fameux Godfrey, auquel il fait subir une métamorphose ""à la Capra"". Bien que légèrement moralisante, cette ""leçon donnée aux riches"" n'en demeure pas moins brillamment écrite et mise en scène. Son côté décapant et loufoque amuse et séduit. À (re)découvrir, donc.",1
